username,week,active_num_days,active_sum_count,video_num_days,num_watched,num_complete,seek_video_sum,pause_video_sum,stop_video_sum,video_sum_count,video_forward_seek_sum,video_backward_seek_sum,video_pause_sum,video_stop_sum,mt_practice_sum,mt_unit_sum,mt_online_num_day,mt_online_practice_num_day,mt_mean,hw_mean,qz_mean
104602517,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,8.722222222
104602517,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5
104602517,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9.366666667,10
104602517,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9.366666667,8.722222222
104602520,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.807489177,5.922222222,5.111111111
104602520,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.484126984,5.922222222,5.111111111
104602521,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.166666667,9.644444444,8.277777778
104602521,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.666666667,10,8.277777778
104602521,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7.258333333,9.644444444,8.277777778
104602521,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.258333333,9.644444444,8.277777778
104602524,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,2,7.737368421,10,3
104602524,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166666667,9.133333333,5.666666667
104602524,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333,10,5.666666667
104602524,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.737368421,9,4
104602524,15,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,3,7.0625,6.9,0
104602524,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.737368421,9.133333333,5.666666667
104602525,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,6.677708333,8.288888889,5.444444444
104602525,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.399583333,8.5,5.444444444
104602525,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,2,0,8.3,5
104602525,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.677708333,10,10
104602525,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.288888889,5.444444444
104602525,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.677708333,8.288888889,10
104602525,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,6.677708333,8.288888889,5.444444444
104602525,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.677708333,0,0
104602525,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8.9,0
104602525,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.677708333,8.288888889,5.444444444
104602525,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.677708333,8.288888889,5.444444444
104602526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,7.450980392,9.811111111,8.222222222
104602526,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8.222222222
104602526,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.450980392,10,8
104602526,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,9.811111111,8.222222222
104602526,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.450980392,9.811111111,10
104602526,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,7.450980392,9.811111111,8.222222222
104602526,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.450980392,9.811111111,8.222222222
104602014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,3.619166667,7.188888889,3.111111111
104602014,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,3.111111111
104602014,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4
104602014,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,6
104602014,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.188888889,0
104602014,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.619166667,7.188888889,3.111111111
104602014,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55375,9.8,3.111111111
104602014,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,2,0,7.3,6
104602014,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.619166667,9.5,0
104602014,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.188888889,3.111111111
104602014,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.619166667,7.188888889,7
104602014,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.619166667,7.188888889,3.111111111
104602014,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.111111111
104602014,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.619166667,10,0
104602014,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
104602014,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.619166667,7.188888889,3.111111111
104602014,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.619166667,7.188888889,0
104602014,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.619166667,7.188888889,3.111111111
